https://ghfast.top/https://raw.githubusercontent.com/qingtingjjjjjjj/iptv-auto-update/main/my.txt
注意事项,#genre#
蓬安综合,http://live2.rxip.sc96655.com/live/pazh_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
蓬溪新闻,http://live2.rxip.sc96655.com/live/pxxw_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
平昌综合,http://live2.rxip.sc96655.com/live/pcxw_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
平武综合,http://live2.rxip.sc96655.com/live/pwgq_4000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
屏山综合,http://live2.rxip.sc96655.com/live/psxwzh_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
蒲江综合,http://live2.rxip.sc96655.com/live/pjxw_4000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
普格综合,http://live2.rxip.sc96655.com/live/pgt_4000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
青川综合,http://live2.rxip.sc96655.com/live/qcxwzhH265_4000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
青神综合,http://live2.rxip.sc96655.com/live/qszh_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
渠县新闻,http://live2.rxip.sc96655.com/live/qxxwzh_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
仁和新闻,http://live2.rxip.sc96655.com/live/rhxwH264_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
荣县综合,http://live2.rxip.sc96655.com/live/rxzh_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
射洪综合,http://live2.rxip.sc96655.com/live/shzhH264_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
双流综合,http://live2.rxip.sc96655.com/live/slgq_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
遂宁综合,http://live2.rxip.sc96655.com/live/snxwzhHDH265_4000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
天全新闻,http://live2.rxip.sc96655.com/live/tqzh_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
通江综合,http://live2.rxip.sc96655.com/live/tjxwH265_4000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
旺苍新闻,http://live2.rxip.sc96655.com/live/wcxwzhH265_4000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
温江综合,http://live2.rxip.sc96655.com/live/wjytH264_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
武胜综合,http://live2.rxip.sc96655.com/live/wsxw_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
西充综合,http://live2.rxip.sc96655.com/live/xczh_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
新都综合,http://live2.rxip.sc96655.com/live/xdzhpd_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
叙州新闻,http://live2.rxip.sc96655.com/live/ybx_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
宣汉综合,http://live2.rxip.sc96655.com/live/xhxwzh_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
雅安公共,http://live2.rxip.sc96655.com/live/yagg_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
雅安新闻,http://live2.rxip.sc96655.com/live/yazh_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
雅安雨城,http://live2.rxip.sc96655.com/live/ycpd_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
仪陇新闻,http://live2.rxip.sc96655.com/live/ylxw_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
宜宾公共,http://live2.rxip.sc96655.com/live/ybetH264_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
宜宾新闻,http://live2.rxip.sc96655.com/live/ybytH264_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
越西综合,http://live2.rxip.sc96655.com/live/yxt_4000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
昭化综合,http://live2.rxip.sc96655.com/live/zhxwzh_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
中江新闻,http://live2.rxip.sc96655.com/live/zjxwzh_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
资阳新闻,http://live2.rxip.sc96655.com/live/zyxwzh_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
资中综合,http://live2.rxip.sc96655.com/live/zzzh_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
自贡文化,http://live2.rxip.sc96655.com/live/zggg_4000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
自贡综合,http://live2.rxip.sc96655.com/live/zgxw_4000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
郫县新闻,http://live2.rxip.sc96655.com/live/pxds1_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
阆中综合,http://live2.rxip.sc96655.com/live/lzxw_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
沐川综合,http://live2.rxip.sc96655.com/live/mcxw_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
泸定综合,http://live2.rxip.sc96655.com/live/ldxw_4000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
泸县综合,http://live2.rxip.sc96655.com/live/lxxwzh_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
珙县新闻,http://live2.rxip.sc96655.com/live/gxzh_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
梓潼综合,http://live2.rxip.sc96655.com/live/ztgq_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
犍为新闻,http://live2.rxip.sc96655.com/live/qwxwzh_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
成都高新区,http://live2.rxip.sc96655.com/live/cdgxdstgq_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
阿坝州藏语,http://live2.rxip.sc96655.com/live/wypdgqH265_4000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
大邑电视台,http://live2.rxip.sc96655.com/live/dyytH265_4000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
金口河综合,http://live2.rxip.sc96655.com/live/jkhdst_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
攀枝花新闻,http://live2.rxip.sc96655.com/live/pzhytH265_4000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
青白江综合,http://live2.rxip.sc96655.com/live/qbjxwzh_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
盐边电视台,http://live2.rxip.sc96655.com/live/ybtgq_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
纳溪1,http://live2.rxip.sc96655.com/live/nxxw_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
盐亭1,http://live2.rxip.sc96655.com/live/ytzh_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
崇州,http://live2.rxip.sc96655.com/live/czyt_4000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
德昌,http://live2.rxip.sc96655.com/live/dcxw_4000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
峨边,http://live2.rxip.sc96655.com/live/ebdst_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
高县-1,http://live2.rxip.sc96655.com/live/gxt_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
江安,http://live2.rxip.sc96655.com/live/jat_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
金牛,http://live2.rxip.sc96655.com/live/jnyx_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
金堂,http://live2.rxip.sc96655.com/live/jtzhpd_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
邻水,http://live2.rxip.sc96655.com/live/lsxw_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
罗江,http://live2.rxip.sc96655.com/live/ljxwzh_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
绵竹,http://live2.rxip.sc96655.com/live/mzxwzh_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
名山,http://live2.rxip.sc96655.com/live/msdstH265_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
木里,http://live2.rxip.sc96655.com/live/mltHD_4000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
南江,http://live2.rxip.sc96655.com/live/njxw_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
前锋,http://live2.rxip.sc96655.com/live/qfxw_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
三台TV,http://live2.rxip.sc96655.com/live/stxwHD_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
石棉,http://live2.rxip.sc96655.com/live/smxwzh_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
松潘,http://live2.rxip.sc96655.com/live/spxwzhpdH264_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
万源,http://live2.rxip.sc96655.com/live/wyxwzh_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
西昌,http://live2.rxip.sc96655.com/live/xctHD_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
喜德,http://live2.rxip.sc96655.com/live/xdxw_4000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
新津,http://live2.rxip.sc96655.com/live/xjzh_4000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
叙永,http://live2.rxip.sc96655.com/live/xyxw_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
雁江,http://live2.rxip.sc96655.com/live/yjxw_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
乐至,http://live2.rxip.sc96655.com/live/lezhixwzh_4000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
营山,http://live2.rxip.sc96655.com/live/ysxw_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
岳池,http://live2.rxip.sc96655.com/live/ycxw_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
荥经,http://live2.rxip.sc96655.com/live/xjdst_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
筠连,http://live2.rxip.sc96655.com/live/ylyt_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
都江堰,http://live2.rxip.sc96655.com/live/djyzh_4000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
广安区,http://live2.rxip.sc96655.com/live/gaqxw_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
马尔康,http://live2.rxip.sc96655.com/live/mekxwzhpd_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
通川区,http://live2.rxip.sc96655.com/live/xcxwzhH264_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
五通桥,http://live2.rxip.sc96655.com/live/wtqxwzh_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
兴文台,http://live2.rxip.sc96655.com/live/xwt_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
阿坝州TV,http://live2.rxip.sc96655.com/live/abxwzhpdgq_2000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=
#EXTM3U x-tvg-url=""
#EXTINF:1 aktv-group="AKTV" tvg-id="aktv/animaxhk" provider-type="iptv",Animax (HK)
http://s1.an94tv.cfd/aktv/animaxhk/AKTV.m3u8
#EXTINF:2 aktv-group="AKTV" tvg-id="aktv/axn" provider-type="iptv",AXN
http://s1.an94tv.cfd/aktv/axn/AKTV.m3u8
#EXTINF:3 aktv-group="AKTV" tvg-id="aktv/channel5hd" provider-type="iptv",Channel 5 HD
http://s1.an94tv.cfd/aktv/channel5hd/AKTV.m3u8
#EXTINF:4 aktv-group="AKTV" tvg-id="aktv/channel8hd" provider-type="iptv",Channel 8 HD
http://s1.an94tv.cfd/aktv/channel8hd/AKTV.m3u8
#EXTINF:5 aktv-group="AKTV" tvg-id="aktv/channeluhd" provider-type="iptv",Channel U HD
http://s1.an94tv.cfd/aktv/channeluhd/AKTV.m3u8
#EXTINF:6 aktv-group="AKTV" tvg-id="aktv/lovenaturehd" provider-type="iptv",Love Nature HD
http://s1.an94tv.cfd/aktv/lovenaturehd/AKTV.m3u8
#EXTINF:7 aktv-group="AKTV" tvg-id="aktv/popc" provider-type="iptv",PopC
http://s1.an94tv.cfd/aktv/popc/AKTV.m3u8
#EXTINF:8 aktv-group="AKTV" tvg-id="aktv/rockaction" provider-type="iptv",ROCK Action
http://s1.an94tv.cfd/aktv/rockaction/AKTV.m3u8
#EXTINF:9 aktv-group="AKTV" tvg-id="aktv/tvbplus" provider-type="iptv",TVB Plus
http://s1.an94tv.cfd/aktv/tvbplus/AKTV.m3u8
#EXTINF:10 aktv-group="AKTV" tvg-id="aktv/tvn" provider-type="iptv",tvN
http://s1.an94tv.cfd/aktv/tvn/AKTV.m3u8
#EXTINF:11 aktv-group="AKTV" tvg-id="aktv/1080" provider-type="iptv",天映經典(1080)
http://s1.an94tv.cfd/aktv/1080/AKTV.m3u8
#EXTINF:12 aktv-group="AKTV" tvg-id="aktv/CH-19" provider-type="iptv",明珠剧集台(北美)
http://s1.an94tv.cfd/aktv/CH-19/AKTV.m3u8
#EXTINF:13 aktv-group="AKTV" tvg-id="aktv/CH-2" provider-type="iptv",明珠台
http://s1.an94tv.cfd/aktv/CH-2/AKTV.m3u8
#EXTINF:14 aktv-group="AKTV" tvg-id="aktv/CH-1" provider-type="iptv",無線新聞台
http://s1.an94tv.cfd/aktv/CH-1/AKTV.m3u8
#EXTINF:15 aktv-group="AKTV" tvg-id="aktv/hk" provider-type="iptv",美亞電影台(HK)
http://s1.an94tv.cfd/aktv/hk/AKTV.m3u8
#EXTINF:16 aktv-group="AKTV" tvg-id="aktv/CH-8" provider-type="iptv",翡翠一台(北美)
http://s1.an94tv.cfd/aktv/CH-8/AKTV.m3u8
#EXTINF:17 aktv-group="AKTV" tvg-id="aktv/CH-18" provider-type="iptv",翡翠剧集台(北美)
http://s1.an94tv.cfd/aktv/CH-18/AKTV.m3u8
#EXTINF:18 aktv-group="AKTV" tvg-id="aktv/CH-0" provider-type="iptv",翡翠台
http://s1.an94tv.cfd/aktv/CH-0/AKTV.m3u8
#EXTINF:19 aktv-group="AKTV" tvg-id="aktv/CH-7" provider-type="iptv",翡翠娛樂台(北美)
http://s1.an94tv.cfd/aktv/CH-7/AKTV.m3u8
#EXTINF:20 aktv-group="AKTV" tvg-id="aktv/CH-17" provider-type="iptv",翡翠综合台(北美)
http://s1.an94tv.cfd/aktv/CH-17/AKTV.m3u8
#EXTINF:21 aktv-group="AKTV" tvg-id="aktv/CH-3" provider-type="iptv",鳳凰衛視中文台
http://s1.an94tv.cfd/aktv/CH-3/AKTV.m3u8
#EXTINF:22 aktv-group="AKTV" tvg-id="aktv/CH-4" provider-type="iptv",鳳凰衛視資訊台
http://s1.an94tv.cfd/aktv/CH-4/AKTV.m3u8
#EXTINF:23 aktv-group="AKTV" tvg-id="aktv/CH-5" provider-type="iptv",鳳凰衛視香港台
http://s1.an94tv.cfd/aktv/CH-5/AKTV.m3u8
#EXTINF:24 aktv-group="AKTV" tvg-id="aktv/CH-6" provider-type="iptv",黃金翡翠台
http://s1.an94tv.cfd/aktv/CH-6/AKTV.m3u8
#EXTINF:25 aktv-group="AKTV3" tvg-id="aktv3/cna" tvg-logo="" provider="AKTV3" provider-logo="" provider-type="iptv",CNA
http://s1.an94tv.cfd/aktv3/cna/AKTV.m3u8
#EXTINF:26 aktv-group="AKTV3" tvg-id="aktv3/CH-0" tvg-logo="" provider="AKTV3" provider-logo="" provider-type="iptv",朝鲜恩情台
http://s1.an94tv.cfd/aktv3/CH-0/AKTV.m3u8
#EXTINF:27 aktv-group="AKTV-JP" tvg-id="aktvjp/japannews24hlive" tvg-logo="" provider="AKTV-JP" provider-logo="" provider-type="iptv",Japan News 24H LIVE
http://s1.an94tv.cfd/aktvjp/japannews24hlive/AKTV.m3u8
#EXTINF:28 aktv-group="AKTV-JP" tvg-id="aktvjp/ntv" tvg-logo="" provider="AKTV-JP" provider-logo="" provider-type="iptv",日テレNEWS LIVE
http://s1.an94tv.cfd/aktvjp/ntv/AKTV.m3u8
#EXTINF:29 aktv-group="astro" tvg-id="astro/8tv" tvg-logo="" provider="astro" provider-logo="" provider-type="iptv",8TV
http://s1.an94tv.cfd/astro/8tv/AKTV.m3u8
#EXTINF:30 aktv-group="astro" tvg-id="astro/eurosport1" tvg-logo="" provider="astro" provider-logo="" provider-type="iptv",EuroSport 1
http://s1.an94tv.cfd/astro/eurosport1/AKTV.m3u8
#EXTINF:31 aktv-group="astro" tvg-id="astro/eurosport2" tvg-logo="" provider="astro" provider-logo="" provider-type="iptv",EuroSport 2
http://s1.an94tv.cfd/astro/eurosport2/AKTV.m3u8
#EXTINF:32 aktv-group="astro" tvg-id="astro/nbatv" tvg-logo="" provider="astro" provider-logo="" provider-type="iptv",NBA TV
http://s1.an94tv.cfd/astro/nbatv/AKTV.m3u8
#EXTINF:33 aktv-group="astro" tvg-id="astro/tntsports1" tvg-logo="" provider="astro" provider-logo="" provider-type="iptv",TNT SPORTS 1
http://s1.an94tv.cfd/astro/tntsports1/AKTV.m3u8
#EXTINF:34 aktv-group="astro" tvg-id="astro/tntsports2" tvg-logo="" provider="astro" provider-logo="" provider-type="iptv",TNT SPORTS 2
http://s1.an94tv.cfd/astro/tntsports2/AKTV.m3u8
#EXTINF:35 aktv-group="astro" tvg-id="astro/tntsports3" tvg-logo="" provider="astro" provider-logo="" provider-type="iptv",TNT SPORTS 3
http://s1.an94tv.cfd/astro/tntsports3/AKTV.m3u8
#EXTINF:36 aktv-group="astro" tvg-id="astro/unifisports1" tvg-logo="" provider="astro" provider-logo="" provider-type="iptv",unifi Sports 1
http://s1.an94tv.cfd/astro/unifisports1/AKTV.m3u8
#EXTINF:37 aktv-group="taiwan" tvg-id="taiwan/cinemaworld" tvg-logo="" provider="taiwan" provider-logo="" provider-type="iptv",CinemaWorld
http://s1.an94tv.cfd/taiwan/cinemaworld/AKTV.m3u8
#EXTINF:38 aktv-group="taiwan" tvg-id="taiwan/hits" tvg-logo="" provider="taiwan" provider-logo="" provider-type="iptv",HITS
http://s1.an94tv.cfd/taiwan/hits/AKTV.m3u8
#EXTINF:39 aktv-group="taiwan" tvg-id="taiwan/magellantv" tvg-logo="" provider="taiwan" provider-logo="" provider-type="iptv",MagellanTV頻道
http://s1.an94tv.cfd/taiwan/magellantv/AKTV.m3u8
#EXTINF:40 aktv-group="zhongtian" tvg-id="zhongtian/live" tvg-logo="" provider="zhongtian" provider-logo="" provider-type="iptv",三立LIVE
http://s1.an94tv.cfd/zhongtian/live/AKTV.m3u8
#EXTINF:41 aktv-group="zhongtian" tvg-id="zhongtian/CH-0" tvg-logo="" provider="zhongtian" provider-logo="" provider-type="iptv",中天新闻台
http://s1.an94tv.cfd/zhongtian/CH-0/AKTV.m3u8
#EXTINF:42 aktv-group="zhongtian" tvg-id="zhongtian/nasa" tvg-logo="" provider="zhongtian" provider-logo="" provider-type="iptv",国际空间站 (NASA)
http://s1.an94tv.cfd/zhongtian/nasa/AKTV.m3u8
#EXTINF:43 aktv-group="zhongtian" tvg-id="zhongtian/CH-2" tvg-logo="" provider="zhongtian" provider-logo="" provider-type="iptv",寰宇新聞台
http://s1.an94tv.cfd/zhongtian/CH-2/AKTV.m3u8
#EXTINF:44 aktv-group="zhongtian" tvg-id="zhongtian/CH-1" tvg-logo="" provider="zhongtian" provider-logo="" provider-type="iptv",東森新聞
http://s1.an94tv.cfd/zhongtian/CH-1/AKTV.m3u8
