

移动超清,#genre#
MagellanTV,http://s1.an94tv.cfd/taiwan/magellantv/AKTV.m3u8#http://s1.an94tv.cfd/taiwan/magellantv/AKTV.m3u8#http://s11.an94tv.cfd/taiwan/magellantv/AKTV.m3u8
三立LIVE,http://s1.an94tv.cfd/zhongtian/live/AKTV.m3u8#http://s1.an94tv.cfd/zhongtian/live/AKTV.m3u8#http://s11.an94tv.cfd/zhongtian/live/AKTV.m3u8
中天新闻台,http://s1.an94tv.cfd/zhongtian/CH-0/AKTV.m3u8#http://s1.an94tv.cfd/zhongtian/CH-0/AKTV.m3u8#http://s11.an94tv.cfd/zhongtian/CH-0/AKTV.m3u8
国际空间站 (NASA),http://s1.an94tv.cfd/zhongtian/nasa/AKTV.m3u8
寰宇新聞台,http://s1.an94tv.cfd/zhongtian/CH-2/AKTV.m3u8#http://s1.an94tv.cfd/zhongtian/CH-2/AKTV.m3u8#http://s11.an94tv.cfd/zhongtian/CH-2/AKTV.m3u8
東森新聞,http://s1.an94tv.cfd/zhongtian/CH-1/AKTV.m3u8#http://s1.an94tv.cfd/zhongtian/CH-1/AKTV.m3u8
Animax (HK),http://s1.an94tv.cfd/aktv/animaxhk/AKTV.m3u8
AXN,http://s1.an94tv.cfd/aktv/axn/AKTV.m3u8#http://s1.an94tv.cfd/aktv/axn/AKTV.m3u8
Channel5 HD,http://s1.an94tv.cfd/aktv/channel5hd/AKTV.m3u8
Channel8 HD,http://s1.an94tv.cfd/aktv/channel8hd/AKTV.m3u8
ChannelU HD,http://s1.an94tv.cfd/aktv/channeluhd/AKTV.m3u8
LoveNature HD,http://s1.an94tv.cfd/aktv/lovenaturehd/AKTV.m3u8
JapanNews 24H LIVE,http://s1.an94tv.cfd/aktvjp/japannews24hlive/AKTV.m3u8
日テレNEWS LIVE,http://s1.an94tv.cfd/aktvjp/ntv/AKTV.m3u8
8TV,http://s1.an94tv.cfd/astro/8tv/AKTV.m3u8#http://s1.an94tv.cfd/astro/8tv/AKTV.m3u8
EuroSport 1,http://s1.an94tv.cfd/astro/eurosport1/AKTV.m3u8
EuroSport 2,http://s1.an94tv.cfd/astro/eurosport2/AKTV.m3u8
AiTV,http://swiftplay.hxkjmedia.com/tv/spbW.m3u8
重温经典HD,http://111.221.137.155:44330/tsfile/live/1003_1.m3u8#mitv://66.42.60.221:6001/68711e40000a896e01e7e1965f486795.ts#mitv://66.42.60.221:6001/687126a20000f62602089df2bfe24007.ts
星光视界,https://feiyang.wangdu.site/decrypt_m3u.php?url=VzFYQTFYMHAyakFwN1ExTTBROElQd1cvVGdpaDI2NHdDb0RPa2RmcXkwK09CV1lmV1RoYTAza3BiM1UxSm5CRUpvaWlnS2NRR1dWMGE1T2oyTEpIV2c9PQ%3D%3D
私人影院,http://117.141.162.238:8181/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
有线18台,http://push-rtmp-hs-spe-f5.douyincdn.com/live/xiangjiaogemytv0318.flv#http://bxtv.3a.ink/api.php?id=18
鳳凰中文台,http://s1.an94tv.cfd/aktv/CH-3/AKTV.m3u8
鳳凰資訊台,http://s1.an94tv.cfd/aktv/CH-4/AKTV.m3u8
鳳凰香港台,http://s1.an94tv.cfd/aktv/CH-5/AKTV.m3u8
天映经典台,http://s1.an94tv.cfd/aktv/1080/AKTV.m3u8#https://cdn9.163189.xyz/smt1.1.php?id=Celestial2
无线明珠台,http://s1.an94tv.cfd/aktv/CH-2/AKTV.m3u8#http://cdn9.163189.xyz/smt1.1.php?id=pearl_twn#http://s11.an94tv.cfd/aktv/CH-2/AKTV.m3u8
无线新闻台,http://s1.an94tv.cfd/aktv/CH-1/AKTV.m3u8#http://cdn9.163189.xyz/smt1.1.php?id=inews_twn#https://cdn9.163189.xyz/smt3.1.1.php?id=inews_twn
美亚电影台(HK),http://s1.an94tv.cfd/aktv/hk/AKTV.m3u8
ROCK影剧,http://s1.an94tv.cfd/aktv/rockaction/AKTV.m3u8
华丽翡翠台,http://cdn9.163189.xyz/smt1.1.php?id=Tvbjade
千禧经典台,http://cdn9.163189.xyz/smt1.1.php?id=Tvbclassic
天映电影台,https://cdn9.163189.xyz/smt1.1.php?id=Celestial
TVB,http://s1.an94tv.cfd/aktv/tvbplus/AKTV.m3u8
国际空间站,http://s1.an94tv.cfd/zhongtian/nasa/AKTV.m3u8#http://s11.an94tv.cfd/zhongtian/nasa/AKTV.m3u8
环球电视,http://utv1.hqtvzb.com:9999/hls/world.m3u8
澳門莲花,http://8.138.7.223/tv/lotustv.m3u8?live/110_1.m3u8?txiptv#http://1033946631.cloudvdn.com/a.m3u8?domain=live-hdl.macaulotustv.com&player=1&streamid=lotustv:lotustv/macaulotustv&v3=1#http://2028496195.cloudvdn.com/a.m3u8?domain=live-hls.macaulotustv.com&player=UuYAANXkTFhf1EYY&secondToken=secondToken%3AaeH9bajglaAWNijdz3YrvgSYrwU&streamid=lotustv%3Alotustv%2Fmacaulotustv&v3=1
CNN,http://61.216.11.93:49981/stream/channelid/881277234?profile=webtv-h264-aac-mpegts
台湾民视HD,http://61.216.11.93:49981/stream/channelid/1736257299?profile=webtv-h264-aac-mpegts
TLC,http://61.216.11.93:49981/stream/channelid/458490002?profile=webtv-h264-aac-mpegts
Nick儿童,http://61.216.11.93:49981/stream/channelid/580636100?profile=webtv-h264-aac-mpegts
纬来综合,http://61.216.11.93:49981/stream/channelid/106481234?profile=webtv-h264-aac-mpegts
八大第一台,http://61.216.11.93:49981/stream/channelid/2021000694?profile=webtv-h264-aac-mpegts
八大综合台,http://61.216.11.93:49981/stream/channelid/1339557876?profile=webtv-h264-aac-mpegts
东森超视,http://61.216.11.93:49981/stream/channelid/1026178460?profile=webtv-h264-aac-mpegts
年代MUCH,http://61.216.11.93:49981/stream/channelid/644357774?profile=webtv-h264-aac-mpegts
TVBS欢乐台,http://61.216.11.93:49981/stream/channelid/1607444205?profile=webtv-h264-aac-mpegts
东森电影,http://61.216.11.93:49981/stream/channelid/1914405885?profile=webtv-h264-aac-mpegts
好莱坞电影,http://61.216.11.93:49981/stream/channelid/286389561?profile=webtv-h264-aac-mpegts
MAX,http://61.216.11.93:49981/stream/channelid/207378916?profile=webtv-h264-aac-mpegts
CINEMAX电影,http://61.216.11.93:49981/stream/channelid/1222093986?profile=webtv-h264-aac-mpegts
信吉HD,http://61.216.11.93:49981/stream/channelid/166215564?profile=webtv-h264-aac-mpegts
NHK,http://61.216.11.93:49981/stream/channelid/797583403?profile=webtv-h264-aac-mpegts
Animax,http://s1.an94tv.cfd/aktv/animaxhk/AKTV.m3u8
Channel5,http://s1.an94tv.cfd/aktv/channel5hd/AKTV.m3u8#http://s11.an94tv.cfd/aktv/channel5hd/AKTV.m3u8
Channel8,http://s1.an94tv.cfd/aktv/channel8hd/AKTV.m3u8#http://s11.an94tv.cfd/aktv/channel8hd/AKTV.m3u8
ChannelU,http://s1.an94tv.cfd/aktv/channeluhd/AKTV.m3u8#http://s11.an94tv.cfd/aktv/channeluhd/AKTV.m3u8
LoveNature,http://s1.an94tv.cfd/aktv/lovenaturehd/AKTV.m3u8#http://s11.an94tv.cfd/aktv/lovenaturehd/AKTV.m3u8
JapanNews,http://s1.an94tv.cfd/aktvjp/japannews24hlive/AKTV.m3u8
日テレNEWS,http://s1.an94tv.cfd/aktvjp/ntv/AKTV.m3u8#http://s11.an94tv.cfd/aktvjp/ntv/AKTV.m3u8
EuroSport,http://s1.an94tv.cfd/astro/eurosport1/AKTV.m3u8#http://s1.an94tv.cfd/astro/eurosport2/AKTV.m3u8
TNTSPORTS,http://s1.an94tv.cfd/astro/tntsports1/AKTV.m3u8#http://s1.an94tv.cfd/astro/tntsports2/AKTV.m3u8#http://s1.an94tv.cfd/astro/tntsports3/AKTV.m3u8
unifiSports,http://s1.an94tv.cfd/astro/unifisports1/AKTV.m3u8
无线功夫,http://php.jdshipin.com/PLTV/iptv.php?id=yzwx
ROCK影视台,http://s11.an94tv.cfd/aktv/rockaction/AKTV.m3u8
HITS电影台,http://s11.an94tv.cfd/taiwan/hits/AKTV.m3u8
Animax电影台,http://s11.an94tv.cfd/aktv/animaxhk/AKTV.m3u8
AXN电影台,http://s11.an94tv.cfd/aktv/axn/AKTV.m3u8
TVBPlus,http://s11.an94tv.cfd/aktv/tvbplus/AKTV.m3u8
tvN影视台,http://s11.an94tv.cfd/aktv/tvn/AKTV.m3u8
天映經典,http://s11.an94tv.cfd/aktv/1080/AKTV.m3u8
東森新聞台,http://s11.an94tv.cfd/zhongtian/CH-1/AKTV.m3u8
朝鲜恩情台,http://s11.an94tv.cfd/aktv3/CH-0/AKTV.m3u8
Japan新闻台,http://s11.an94tv.cfd/aktvjp/japannews24hlive/AKTV.m3u8
第8频道,http://s11.an94tv.cfd/astro/8tv/AKTV.m3u8
EuroSport1,http://s11.an94tv.cfd/astro/eurosport1/AKTV.m3u8
EuroSport2,http://s11.an94tv.cfd/astro/eurosport2/AKTV.m3u8
TNTSPORTS1,http://s11.an94tv.cfd/astro/tntsports1/AKTV.m3u8
TNTSPORTS2,http://s11.an94tv.cfd/astro/tntsports2/AKTV.m3u8
TNTSPORTS3,http://s11.an94tv.cfd/astro/tntsports3/AKTV.m3u8
UnifiSports1,http://s11.an94tv.cfd/astro/unifisports1/AKTV.m3u8

港台极速,#genre#
凤凰中文台,http://bxtv.3a.ink/api.php?id=fhzw#http://104.233.200.52:8278/phoenixtv_hd/playlist.m3u8?tid=MF6F2163882521638825&ct=19249&tsum=2375037c2689c4190d14c8a52bc35c83
凤凰资讯台,http://bxtv.3a.ink/api.php?id=fhzx
凤凰香港台,http://bxtv.3a.ink/api.php?id=fhhk
无线翡翠台,http://104.233.200.52:8278/jade_twn/playlist.m3u8?tid=ME6E1330319113303191&ct=19225&tsum=d76985c4965fd63807e131035f66af09
华丽翡翠台,http://104.233.200.52:8278/Wlt/playlist.m3u8?tid=MC9C7523788875237888&ct=19225&tsum=fc74aa160d3ca61369c2e5f3ae79ee8e
有线18台,http://bxtv.3a.ink/api.php?id=18
TVBPlus,http://bxtv.3a.ink/api.php?id=tvbp
无线明珠台,http://bxtv.3a.ink/api.php?id=mz
无线新闻台,http://bxtv.3a.ink/api.php?id=wxxw#http://104.233.200.52:8278/inews_twn/playlist.m3u8?tid=MD8D9734527497345274&ct=19249&tsum=88c5d57f9fdce89810d61e1001910a80
美亚電影台,http://bxtv.3a.ink/api.php?id=meiya
PopC电影台,http://bxtv.3a.ink/api.php?id=popc
VIUTV,http://bxtv.3a.ink/api.php?id=viutv
千禧經典台,http://bxtv.3a.ink/api.php?id=qxjd
RTHK32,http://104.233.200.52:8278/rhk32_twn/playlist.m3u8?tid=MDBD4704174447041744&ct=19249&tsum=763ebe53fc33677d02ebf83b4d558d33
RTHK31,http://104.233.200.52:8278/rhk31_twn/playlist.m3u8?tid=MA6A6225600662256006&ct=19249&tsum=7b0adccccff4fded44e906e9d848ee35
VIUTV1,http://104.233.200.52:8278/viu1_twn/playlist.m3u8?tid=MF9F2344917423449174&ct=19254&tsum=3cb061ac749a32280d3b88c022a1403f
龙华电影,https://cdn8.163189.xyz/live/lhdy/stream.m3u8
龙华经典,https://cdn8.163189.xyz/live/lhjd/stream.m3u8
龙华偶像,https://cdn8.163189.xyz/live/lhox/stream.m3u8#http://104.233.200.52:8278/lunghuaidol_twn/playlist.m3u8?tid=MD6D6087277960872779&ct=19249&tsum=83e30fd8200429793355d21bf37719ff
龙华日韩,https://cdn8.163189.xyz/live/lhrh/stream.m3u8
龙华戏剧,https://cdn8.163189.xyz/live/lhxj/stream.m3u8#http://104.233.200.52:8278/lunghuaxiju_twn/playlist.m3u8?tid=MF2F2793524427935244&ct=19249&tsum=db1ef83fbbbae9a364979295fd690f7d#http://104.233.200.52:8278/lunghuaxiju_twn/playlist.m3u8?tid=m5c1b0bf1531015581628&ct=17874&tsum=2d2c4d6761fa92d63b97c0fe787007cb#http://104.233.200.52:8278/lunghuaxiju_twn/playlist.m3u8?tid=MBAB4709384347093843&ct=19226&tsum=a2a7258f8565588e10b8da2f26ba8039
龙华卡通,http://104.233.200.52:8278/jingtiancartoon_twn/playlist.m3u8?tid=MEEE6701222267012222&ct=19226&tsum=c1da0f03bc493ce969726d15fc9c0286
非凡新闻,http://104.233.200.52:8278/feifannews_twn/playlist.m3u8?tid=MFDF6578546865785468&ct=19249&tsum=bbb5f2ee12e8ae89846875a83db08997#http://104.233.200.52:8278/feifannews_twn/playlist.m3u8?tid=m050e7aad65f614336734&ct=17874&tsum=4ea1b829d195ac69a6c2ca51b21ae378#http://104.233.200.52:8278/feifannews_twn/playlist.m3u8?tid=ME3E6962233269622332&ct=19225&tsum=eea4d84db71e12ba91bfcf328f4dec9d
Arirang,http://104.233.200.52:8278/arirang_twn/playlist.m3u8?tid=MF5F3988861839888618&ct=19249&tsum=781d490a6abe9f48f5b93e211cbe0307
好莱坞电影,http://104.233.200.52:8278/hollywoodmovies_twn/playlist.m3u8?tid=MECE5611281156112811&ct=19225&tsum=ad8884ee16b04f885f24bae98fc5fb9f
爱尔达体育2,http://104.233.200.52:8278/eltasport2_twn/playlist.m3u8?tid=MB2B3966739039667390&ct=19249&tsum=20bdbd3a22909e8d89aabe7a923c8c5b#http://104.233.200.52:8278/eltasport2_twn/playlist.m3u8?tid=MCDC5093685750936857&ct=19225&tsum=592e009b281ea2abc43b21768cb1bec0
爱尔达体育1,http://104.233.200.52:8278/eltasport_twn/playlist.m3u8?tid=MF1F8884668388846683&ct=19249&tsum=b676f636b8ef285596dc6512fc4659d4#http://104.233.200.52:8278/eltasport2_twn/playlist.m3u8?tid=ME3E4844502848445028&ct=19317&tsum=035fc643389fcb4a6bf124bca1248aab
民视新闻,http://104.233.200.52:8278/ftvnew_taiwan/playlist.m3u8?tid=MA7A6968320369683203&ct=19249&tsum=e3b040434ed43f12a738964a100a0e59
民视台湾,http://104.233.200.52:8278/ftvtaiwan_twn/playlist.m3u8?tid=MEFE5254515252545152&ct=19249&tsum=c17f872b1772df8f76032030cc40bdbd
台湾民视,http://104.233.200.52:8278/ftvhd_taiwan/playlist.m3u8?tid=MC8C5908644059086440&ct=19249&tsum=c96d2cd48b11d40ca9e97fb3addb1384
年代新闻,http://104.233.200.52:8278/niandainews_twn/playlist.m3u8?tid=MBCB9184423891844238&ct=19249&tsum=ac0331d98099429b19c53fe6d20972ec
大爱1,http://104.233.200.52:8278/daai_twn/playlist.m3u8?tid=ME5E3594665135946651&ct=19249&tsum=1628ac38fd6a79879fccae39de8e845b
博斯高球2,http://104.233.200.52:8278/bosigolf2_twn/playlist.m3u8?tid=MC1C7192072371920723&ct=19249&tsum=fbea99cd84e7284f2cd3f8eab29435dc
博斯运动2,http://104.233.200.52:8278/bosisport2_twn/playlist.m3u8?tid=ME9E7698135376981353&ct=19249&tsum=9eadcc8585f74357f09f1465844024c9
博斯运动1,http://104.233.200.52:8278/bosisport1_twn/playlist.m3u8?tid=MDAD4087844840878448&ct=19249&tsum=0a23fd28e83ff8205a515273a4c1b421
博斯网球,http://104.233.200.52:8278/bositennis_twn/playlist.m3u8?tid=MDCD2148551721485517&ct=19249&tsum=bab41ccd3843b938886a64a656463af0
台湾华视,http://104.233.200.52:8278/ctshd_twn/playlist.m3u8?tid=MC3C3582911835829118&ct=19249&tsum=f2c0c86801d43be647206c4ddb8e9ce6
台湾公视,http://104.233.200.52:8278/ctv_taiwan/playlist.m3u8?tid=MDCD6096520560965205&ct=19249&tsum=64237c7ffa0c00b62657a938247bcab0
八大综合,http://104.233.200.52:8278/badazhonghe/playlist.m3u8?tid=MCFC9951205299512052&ct=19249&tsum=dc4ca0de5e57c9f4caee0bb4e80c098a#http://104.233.200.52:8278/badazhonghe/playlist.m3u8?tid=MC7C4692263546922635&ct=19225&tsum=ffdc7a6397b511103e0df0b92e678790
中视新闻,http://104.233.200.52:8278/zhongshinews_twn/playlist.m3u8?tid=MD0D3377711133777111&ct=19249&tsum=ffaee3fe7040c96643b3c7f12bf2de8d#http://104.233.200.52:8278/ca73a13c37/playlist.m3u8?tid=mee3f06f682eb&ct=18335&tsum=7491cceca17c1e2af05824583855f8bd#http://104.233.200.52:8278/zhongshinews_twn/playlist.m3u8?tid=MAAA4459856044598560&ct=19193&tsum=1b7bdea69c00cd48e31f13442c75c376
台湾中视,http://104.233.200.52:8278/zhongshihd_twn/playlist.m3u8?tid=MBDB6720263767202637&ct=19249&tsum=edd778f298b53c39b3b9706700032605
中天娱乐,http://104.233.200.52:8278/ctient/playlist.m3u8?tid=MC9C7081133170811331&ct=19249&tsum=8b08b54208f3ee30e12f419d587f46ac
中天亚洲,http://104.233.200.52:8278/ctiasia_twn/playlist.m3u8?tid=MBAB5565131955651319&ct=19249&tsum=6c292a6f51658779ced6a108f779ed35
东森超视,http://104.233.200.52:8278/ettvsuper/playlist.m3u8?tid=MB0B9022098390220983&ct=19249&tsum=594e3a93afe766cf27fd21b8addee391
东森戏剧,http://104.233.200.52:8278/ettvdrama/playlist.m3u8?tid=MA2A9945921599459215&ct=19249&tsum=c9097ecdf4a17c0922196dbf04b0c6e7
三立综合,http://104.233.200.52:8278/sanlizhonghe/playlist.m3u8?tid=MF4F9472920894729208&ct=19249&tsum=874aaa2015440b417746e5c11fa40220
三立戏剧,http://104.233.200.52:8278/sanlixiju_twn/playlist.m3u8?tid=MC3C7351075373510753&ct=19249&tsum=f70fc544635e38b2fd7b4bb39899df0e#http://104.233.200.52:8278/sanlixiju_twn/playlist.m3u8?ct=19226&tid=MBDB8405357084053570&tsum=78944c0951d21a699e46fff4318a3799#http://104.233.200.52:8278/sanlixiju_twn/playlist.m3u8?tid=MA8A4626080046260800&ct=19053&tsum=205a453781925ebfb8996c1db8d4ed59
东森电影,http://104.233.200.52:8278/ettvmovie/playlist.m3u8?tid=MBDB9268852192688521&ct=19254&tsum=7514b50ebc2e4b06f2e402578d0ac996
东森综合,http://104.233.200.52:8278/ettvzhonghe/playlist.m3u8?tid=MC4C1214674912146749&ct=19254&tsum=9b96a50ba99dca1a02a27b05a6fb4b0d
中天综合,http://104.233.200.52:8278/ctizhonghe/playlist.m3u8?tid=MB6B3888954738889547&ct=19254&tsum=d0cb922e44e8a16bea598530697c581e
八大戏剧,http://104.233.200.52:8278/badadrama/playlist.m3u8?tid=MBCB2433143824331438&ct=19254&tsum=51660c351b3991d81434e43bd1ab720e
八大第一,http://104.233.200.52:8278/badafirst/playlist.m3u8?tid=MD2D8073200480732004&ct=19254&tsum=5cb051b366ad3740cebcc06a987d749e#http://104.233.200.52:8278/badafirst/playlist.m3u8?tid=mb8efded78b4e12042621&ct=17874&tsum=028ad819cd9a0f949a043d652fa3e164#http://104.233.200.52:8278/badafirst/playlist.m3u8?tid=MBDB5904995459049954&ct=19193&tsum=ab627e00a84b423b5747a65289eec076
靖天卡通,http://104.233.200.52:8278/jingtiancartoon_twn/playlist.m3u8?tid=MD1D2636832926368329&ct=19226&tsum=22c17cfa6920f0b4a9d45746ac25c547
靖天国际,http://104.233.200.52:8278/jingtianintl_twn/playlist.m3u8?tid=MC7C4153806141538061&ct=19254&tsum=79854f3ccdc23693ea39da52af54d35b
TVBSNews,http://104.233.200.52:8278/tvbs_n/playlist.m3u8?tid=MA4A2233260122332601&ct=19249&tsum=513a9dcb42fa8b98e1792d513dd3e2ee
TVBS,http://104.233.200.52:8278/tvbs/playlist.m3u8?tid=MEFE3093330530933305&ct=19249&tsum=ce6b5e9293b3618104ad53084745a223
EYETV戏剧,http://104.233.200.52:8278/eyetvxiju_twn/playlist.m3u8?tid=ME3E6686724066867240&ct=19254&tsum=728fc49fcd53cd770381ffd87883b1d1
EYETV旅游,http://104.233.200.52:8278/eyetvtravel_twn/playlist.m3u8?tid=MFDF5066608450666084&ct=19254&tsum=0bb4cbfc0d32bff89ab5b3a5352fcf94
TVBS欢乐,http://104.233.200.52:8278/tvbshuanle_twn/playlist.m3u8?tid=MA5A9262292692622926&ct=19254&tsum=cd369d68a5d2c1a2fa04df748cda142c#http://104.233.200.52:8278/tvbshuanle_twn/playlist.m3u8?ct=19193&tid=MC8C2318787923187879&tsum=394d2b9af3df7846e2cdc60d69dd4219#http://104.233.200.52:8278/tvbshuanle_twn/playlist.m3u8?tid=MA9A4111409641114096&ct=19225&tsum=600f3056bba6413dec3155efd19e2d20
美国WWE,http://104.233.200.52:8278/wwe_twn/playlist.m3u8?tid=MACA9233903292339032&ct=18393&tsum=e4cbbd3b73f34348c4a58d7dc6fbd7dc
三立台湾,http://104.233.200.52:8278/sanlitaiwan/playlist.m3u8?tid=m92ccadc4dc3718157816&ct=17874&tsum=3570a8198ca0fb7ebb803807e38b33fb
博斯高球1,http://104.233.200.52:8278/bosigolf1_twn/playlist.m3u8?tid=m51c41c232c43&ct=18335&tsum=26e2e08302bf0409db94a692921fa08b#http://104.233.200.52:8278/bosigolf1_twn/playlist.m3u8?tid=MD5D3832704238327042&ct=18393&tsum=cbf3bf749c9b0bf4828ab19efff1c5b0
国家地理,http://104.233.200.52:8278/natgeohd_twn/playlist.m3u8?tid=MD3D4446495344464953&ct=19249&tsum=f8c0bfc8c564a4a28247dad400acddba#http://104.233.200.52:8278/Natgeo/playlist.m3u8?tid=MD9D9302547893025478&ct=19249&tsum=98e3f2f5104d6ed1e826d12d93d64794
地理野生动物,http://104.233.200.52:8278/natgeowildtamil_raj/playlist.m3u8?tid=MA3A7576802775768027&ct=19249&tsum=38e4069aeedc94944ccb5122c294c939#http://104.233.200.52:8278/Natgeowild/playlist.m3u8?tid=MCEC8162047281620472&ct=19249&tsum=903a62e36d9cd6c67654b4e2ca6bcbd5
野生动物,http://104.233.200.52:8278/natgeowild_twn/playlist.m3u8?tid=MF6F5354447153544471&ct=19249&tsum=fcc679b64dded7ec1ff6a0f09e335f38
NatGeo,http://104.233.200.52:8278/natgeotamil_raj/playlist.m3u8?tid=MC8C8508198685081986&ct=19249&tsum=211a7c56c1dd113e10eae565520483d0
动物星球,http://104.233.200.52:8278/AnimalPlanet/playlist.m3u8?tid=MD5D8455808984558089&ct=19254&tsum=899db3292c39fbba53680601a57ee552
动物星球1,http://104.233.200.52:8278/animalplanet_twn/playlist.m3u8?tid=MF4F9191603991916039&ct=19254&tsum=8eeac3e9b8c5f58ad74a17b9b4813ed1
CNA亚洲新闻,http://104.233.200.52:8278/cna/playlist.m3u8?tid=MFAF1272681512726815&ct=19225&tsum=4d6a781648283b1bb018bc5c098432d0
Euronews,http://104.233.200.52:8278/euronews_antik/playlist.m3u8?tid=MF2F8095655880956558&ct=19225&tsum=30c549f4730e3d83725a443cf0c16bbe
TLC旅游生活,http://104.233.200.52:8278/tlc_twn/playlist.m3u8?tid=MA0A5904082259040822&ct=19226&tsum=8fa7deead1d4b260825af15bc7378132
8频道,http://104.233.200.52:8278/TV8/playlist.m3u8?tid=MDFD8437455184374551&ct=19225&tsum=ea08ca3d3651a75f499af2fc429eee35
24h新闻,http://104.233.200.52:8278/tnn24_pat/playlist.m3u8?tid=MA1A4244094842440948&ct=19249&tsum=0913ba2ca4190c831479ae37a7517664
Thrill影视,http://104.233.200.52:8278/Thrill/playlist.m3u8?tid=MB8B6377453463774534&ct=19249&tsum=028c286ac4f8ee635f9e502bd1e2e2ab
体育3,http://104.233.200.52:8278/Assp3/playlist.m3u8?tid=MB4B2552451125524511&ct=19249&tsum=f6cb45a995e37dfc7c40d515f29924e4
体育2,http://104.233.200.52:8278/Assp2/playlist.m3u8?tid=ME1E4056565440565654&ct=19249&tsum=1bf59bebb8a43a859eae9f1b3759f844

台湾斯特,#genre#
台湾|TVBS新闻台,https://pixman.mytvsuper.com.mp/Smart.php?id=tvbs_n
台湾|TVBS欢乐台,https://pixman.mytvsuper.com.mp/Smart.php?id=tvbshuanle_twn
台湾|TVBS HD,https://pixman.mytvsuper.com.mp/Smart.php?id=tvbs
台湾|中天新闻 HD,https://pixman.mytvsuper.com.mp/Smart.php?id=ctinews
台湾|中天娱乐,https://pixman.mytvsuper.com.mp/Smart.php?id=ctient
台湾|中天综合,https://pixman.mytvsuper.com.mp/Smart.php?id=ctizhonghe
台湾|中天亚洲台,https://pixman.mytvsuper.com.mp/Smart.php?id=ctiasia_twn
台湾|台视 TTV HD,https://pixman.mytvsuper.com.mp/Smart.php?id=ttv_taiwan
台湾|台视新闻台,https://pixman.mytvsuper.com.mp/Smart.php?id=ttvnews_twn
台湾|台视综合台,https://pixman.mytvsuper.com.mp/Smart.php?id=ttvzhonghe
台湾|中视 HD,https://pixman.mytvsuper.com.mp/Smart.php?id=zhongshihd_twn
台湾|中视新闻台,https://pixman.mytvsuper.com.mp/Smart.php?id=zhongshinews_twn
台湾|民视 HD,https://pixman.mytvsuper.com.mp/Smart.php?id=ftvhd_taiwan
台湾|民视新闻台 FTV News,https://pixman.mytvsuper.com.mp/Smart.php?id=ftvnew_taiwan
台湾|民视台湾台,https://pixman.mytvsuper.com.mp/Smart.php?id=ftvtaiwan_twn
台湾|华视 CTS HD,https://pixman.mytvsuper.com.mp/Smart.php?id=ctshd_twn
台湾|公视 CTV,https://pixman.mytvsuper.com.mp/Smart.php?id=ctv18_twn
台湾|八大第一 GTV First,https://pixman.mytvsuper.com.mp/Smart.php?id=badafirst
台湾|八大综合 GTV Metro,https://pixman.mytvsuper.com.mp/Smart.php?id=badazhonghe
台湾|八大戏剧 GTV Drama,https://pixman.mytvsuper.com.mp/Smart.php?id=badadrama
台湾|八大娱乐 GTV Entertainment,https://pixman.mytvsuper.com.mp/Smart.php?id=badaentertain
台湾|HBO_HD,https://pixman.mytvsuper.com.mp/Smart.php?id=hbohd_twn
台湾|Hollywood Movies,https://pixman.mytvsuper.com.mp/Smart.php?id=hollywoodmovies_twn
台湾|三立台湾 Sanli Taiwan,https://pixman.mytvsuper.com.mp/Smart.php?id=sanlitaiwan
台湾|三立戏剧台,https://pixman.mytvsuper.com.mp/Smart.php?id=sanlixiju_twn
台湾|三立综合 Sanli Metro,https://pixman.mytvsuper.com.mp/Smart.php?id=sanlizhonghe
台湾|三立都会台,https://pixman.mytvsuper.com.mp/Smart.php?id=sanlidouhui
台湾|东森新闻 ETTV News,https://pixman.mytvsuper.com.mp/Smart.php?id=ettvnews
台湾|CINEMAX,https://pixman.mytvsuper.com.mp/Smart.php?id=cinemax_twn
台湾|东森综合 ETTV Metro,https://pixman.mytvsuper.com.mp/Smart.php?id=ettvzhonghe
